device_id,device_type,location,timestamp,temperature,humidity,status
DEV023,temperature,東京,2026-04-27 01:00:00,29.9,49.8,normal
DEV024,humidity,東京,2026-04-27 01:00:00,23.6,34.5,normal
DEV025,humidity,大阪,2026-04-27 01:00:00,25.8,30.6,normal
DEV026,vibration,大阪,2026-04-27 01:00:00,24.8,37.0,normal
DEV027,temperature,愛知,2026-04-27 01:00:00,24.2,56.8,normal
DEV028,humidity,愛知,2026-04-27 01:00:00,23.7,30.3,normal
DEV029,temperature,大阪,2026-04-27 01:00:00,27.0,42.1,N/A
DEV030,temperature,愛知,2026-04-27 01:00:00,,57.7,normal
DEV001,vibration,東京,2026-04-27 01:05:00,23.6,57.4,normal
DEV002,temperature,愛知,2026-04-27 01:05:00,25.7,44.7,normal
DEV003,humidity,東京,2026-04-27 01:05:00,19.6,59.9,N/A
DEV004,temperature,東京,2026-04-27 01:05:00,26.4,60.3,normal
DEV005,vibration,東京,2026-04-27 01:05:00,26.2,61.5,critical
DEV006,vibration,愛知,2026-04-27 01:05:00,26.4,52.6,normal
DEV007,vibration,東京,2026-04-27 01:05:00,28.8,51.5,normal
DEV008,vibration,大阪,2026-04-27 01:05:00,24.2,38.2,N/A
DEV009,temperature,東京,2026-04-27 01:05:00,28.8,32.2,normal
DEV010,temperature,東京,2026-04-27 01:05:00,23.5,48.5,normal
DEV011,temperature,愛知,2026-04-27 01:05:00,22.8,59.8,N/A
DEV012,vibration,東京,2026-04-27 01:05:00,23.1,51.6,normal
DEV013,vibration,東京,2026-04-27 01:05:00,18.8,31.3,normal
DEV014,vibration,愛知,2026-04-27 01:05:00,19.6,59.2,normal
DEV015,vibration,愛知,2026-04-27 01:05:00,28.7,66.7,normal
DEV016,humidity,東京,2026-04-27 01:05:00,26.2,51.6,normal
DEV017,humidity,愛知,2026-04-27 01:05:00,29.9,35.1,normal
DEV018,humidity,東京,2026-04-27 01:05:00,27.1,48.5,critical
DEV019,temperature,愛知,2026-04-27 01:05:00,22.6,48.4,normal
DEV020,humidity,大阪,2026-04-27 01:05:00,29.2,34.5,normal
DEV021,humidity,東京,2026-04-27 01:05:00,29.2,39.6,normal
DEV022,temperature,大阪,2026-04-27 01:05:00,18.4,58.1,normal
DEV023,temperature,東京,2026-04-27 01:05:00,18.5,51.6,normal
DEV024,humidity,東京,2026-04-27 01:05:00,29.9,66.7,N/A
DEV025,humidity,大阪,2026-04-27 01:05:00,25.2,42.8,normal
DEV026,vibration,大阪,2026-04-27 01:05:00,29.8,46.5,normal
DEV027,temperature,愛知,2026-04-27 01:05:00,29.4,66.5,normal
DEV028,humidity,愛知,2026-04-27 01:05:00,18.6,55.7,normal
DEV029,temperature,大阪,2026-04-27 01:05:00,21.8,36.0,normal
DEV030,temperature,愛知,2026-04-27 01:05:00,24.5,39.0,normal
DEV001,vibration,東京,2026-04-27 01:10:00,29.0,68.7,critical
DEV002,temperature,愛知,2026-04-27 01:10:00,22.7,43.2,normal
DEV003,humidity,東京,2026-04-27 01:10:00,28.2,59.0,normal
DEV004,temperature,東京,2026-04-27 01:10:00,22.5,31.6,normal
DEV005,vibration,東京,2026-04-27 01:10:00,27.1,52.4,warning
DEV006,vibration,愛知,2026-04-27 01:10:00,28.9,66.4,normal
DEV007,vibration,東京,2026-04-27 01:10:00,29.5,70.0,warning
DEV008,vibration,大阪,2026-04-27 01:10:00,26.3,45.9,normal
DEV009,temperature,東京,2026-04-27 01:10:00,27.3,51.3,normal
DEV010,temperature,東京,2026-04-27 01:10:00,22.3,48.6,warning
DEV011,temperature,愛知,2026-04-27 01:10:00,21.8,42.5,normal
DEV012,vibration,東京,2026-04-27 01:10:00,20.7,40.4,N/A
DEV013,vibration,東京,2026-04-27 01:10:00,23.0,43.2,normal
DEV014,vibration,愛知,2026-04-27 01:10:00,20.9,67.7,normal
DEV015,vibration,愛知,2026-04-27 01:10:00,27.9,55.7,warning
DEV016,humidity,東京,2026-04-27 01:10:00,26.8,35.6,critical
DEV017,humidity,愛知,2026-04-27 01:10:00,29.0,55.7,normal
DEV018,humidity,東京,2026-04-27 01:10:00,28.1,62.7,normal
DEV019,temperature,愛知,2026-04-27 01:10:00,22.9,39.3,normal
DEV020,humidity,大阪,2026-04-27 01:10:00,,44.9,N/A
DEV021,humidity,東京,2026-04-27 01:10:00,29.2,56.4,normal
DEV022,temperature,大阪,2026-04-27 01:10:00,,30.5,critical
DEV023,temperature,東京,2026-04-27 01:10:00,24.4,50.1,normal
DEV024,humidity,東京,2026-04-27 01:10:00,28.9,33.9,normal
DEV025,humidity,大阪,2026-04-27 01:10:00,25.4,44.2,normal
DEV026,vibration,大阪,2026-04-27 01:10:00,29.5,39.7,normal
DEV027,temperature,愛知,2026-04-27 01:10:00,27.9,69.7,normal
DEV028,humidity,愛知,2026-04-27 01:10:00,22.6,32.2,normal
DEV029,temperature,大阪,2026-04-27 01:10:00,19.0,55.8,normal
DEV030,temperature,愛知,2026-04-27 01:10:00,28.3,51.1,normal
DEV001,vibration,東京,2026-04-27 01:15:00,28.8,52.7,normal
DEV002,temperature,愛知,2026-04-27 01:15:00,999,67.0,critical
DEV003,humidity,東京,2026-04-27 01:15:00,18.4,42.6,normal
DEV004,temperature,東京,2026-04-27 01:15:00,27.0,45.9,normal
DEV005,vibration,東京,2026-04-27 01:15:00,24.8,64.0,critical
DEV006,vibration,愛知,2026-04-27 01:15:00,27.1,69.5,normal
DEV007,vibration,東京,2026-04-27 01:15:00,29.7,47.5,normal
DEV008,vibration,大阪,2026-04-27 01:15:00,27.2,45.9,normal
DEV009,temperature,東京,2026-04-27 01:15:00,,69.7,warning
DEV010,temperature,東京,2026-04-27 01:15:00,24.6,37.4,N/A
DEV011,temperature,愛知,2026-04-27 01:15:00,19.0,61.9,normal
DEV012,vibration,東京,2026-04-27 01:15:00,19.9,55.4,normal
DEV013,vibration,東京,2026-04-27 01:15:00,19.3,N/A,normal
DEV014,vibration,愛知,2026-04-27 01:15:00,27.1,33.5,normal
DEV015,vibration,愛知,2026-04-27 01:15:00,24.7,31.1,normal
DEV016,humidity,東京,2026-04-27 01:15:00,25.2,64.5,normal
DEV017,humidity,愛知,2026-04-27 01:15:00,22.7,66.0,normal
DEV018,humidity,東京,2026-04-27 01:15:00,20.0,35.6,normal
DEV019,temperature,愛知,2026-04-27 01:15:00,19.8,41.0,normal
DEV020,humidity,大阪,2026-04-27 01:15:00,18.9,39.9,warning
DEV021,humidity,東京,2026-04-27 01:15:00,20.3,42.2,normal
DEV022,temperature,大阪,2026-04-27 01:15:00,25.4,43.2,normal
DEV023,temperature,東京,2026-04-27 01:15:00,27.9,53.8,normal
DEV024,humidity,東京,2026-04-27 01:15:00,29.4,42.6,normal
DEV025,humidity,大阪,2026-04-27 01:15:00,21.5,49.6,N/A
DEV026,vibration,大阪,2026-04-27 01:15:00,21.9,61.4,normal
DEV027,temperature,愛知,2026-04-27 01:15:00,24.8,51.8,critical
DEV028,humidity,愛知,2026-04-27 01:15:00,,67.7,normal
DEV029,temperature,大阪,2026-04-27 01:15:00,21.5,62.8,normal
DEV030,temperature,愛知,2026-04-27 01:15:00,19.7,40.1,normal
DEV001,vibration,東京,2026-04-27 01:20:00,27.5,69.6,warning
DEV002,temperature,愛知,2026-04-27 01:20:00,24.4,64.8,normal
DEV003,humidity,東京,2026-04-27 01:20:00,27.5,65.8,critical
DEV004,temperature,東京,2026-04-27 01:20:00,29.0,39.9,normal
DEV005,vibration,東京,2026-04-27 01:20:00,25.4,55.8,normal
DEV006,vibration,愛知,2026-04-27 01:20:00,22.0,34.2,normal
DEV007,vibration,東京,2026-04-27 01:20:00,24.1,53.2,N/A
DEV008,vibration,大阪,2026-04-27 01:20:00,22.5,57.2,critical
DEV009,temperature,東京,2026-04-27 01:20:00,30.0,41.8,normal
DEV010,temperature,東京,2026-04-27 01:20:00,29.3,42.5,warning
DEV011,temperature,愛知,2026-04-27 01:20:00,24.3,33.9,warning
DEV012,vibration,東京,2026-04-27 01:20:00,21.6,34.6,normal
DEV013,vibration,東京,2026-04-27 01:20:00,26.1,69.4,normal
DEV014,vibration,愛知,2026-04-27 01:20:00,24.6,47.1,warning
DEV015,vibration,愛知,2026-04-27 01:20:00,22.9,55.6,normal
DEV016,humidity,東京,2026-04-27 01:20:00,26.8,48.0,normal
DEV017,humidity,愛知,2026-04-27 01:20:00,26.5,60.1,normal
DEV018,humidity,東京,2026-04-27 01:20:00,27.6,44.6,normal
DEV019,temperature,愛知,2026-04-27 01:20:00,21.1,51.1,normal
DEV020,humidity,大阪,2026-04-27 01:20:00,25.3,43.9,warning
DEV021,humidity,東京,2026-04-27 01:20:00,27.8,41.9,N/A
DEV022,temperature,大阪,2026-04-27 01:20:00,26.1,39.5,normal
DEV023,temperature,東京,2026-04-27 01:20:00,26.3,46.7,normal
DEV024,humidity,東京,2026-04-27 01:20:00,23.1,51.5,normal
DEV025,humidity,大阪,2026-04-27 01:20:00,23.9,42.6,warning
DEV026,vibration,大阪,2026-04-27 01:20:00,28.4,49.4,normal
DEV027,temperature,愛知,2026-04-27 01:20:00,29.6,49.8,warning
DEV028,humidity,愛知,2026-04-27 01:20:00,28.1,33.3,normal
DEV029,temperature,大阪,2026-04-27 01:20:00,20.6,,normal
DEV030,temperature,愛知,2026-04-27 01:20:00,20.0,59.7,warning
DEV001,vibration,東京,2026-04-27 01:25:00,19.4,61.0,normal
DEV002,temperature,愛知,2026-04-27 01:25:00,27.1,47.7,normal
DEV003,humidity,東京,2026-04-27 01:25:00,19.2,60.1,normal
DEV004,temperature,東京,2026-04-27 01:25:00,18.4,64.5,normal
DEV005,vibration,東京,2026-04-27 01:25:00,29.9,39.5,N/A
DEV006,vibration,愛知,2026-04-27 01:25:00,28.3,47.1,N/A
DEV007,vibration,東京,2026-04-27 01:25:00,20.5,32.4,normal
DEV008,vibration,大阪,2026-04-27 01:25:00,25.2,69.2,normal
DEV009,temperature,東京,2026-04-27 01:25:00,21.2,69.4,normal
DEV010,temperature,東京,2026-04-27 01:25:00,27.0,32.4,normal
DEV011,temperature,愛知,2026-04-27 01:25:00,19.5,40.0,normal
DEV012,vibration,東京,2026-04-27 01:25:00,27.1,49.6,N/A
DEV013,vibration,東京,2026-04-27 01:25:00,25.5,33.0,normal
DEV014,vibration,愛知,2026-04-27 01:25:00,27.0,65.1,warning
DEV015,vibration,愛知,2026-04-27 01:25:00,21.9,N/A,normal
DEV016,humidity,東京,2026-04-27 01:25:00,23.5,44.3,normal
DEV017,humidity,愛知,2026-04-27 01:25:00,22.8,63.0,warning
DEV018,humidity,東京,2026-04-27 01:25:00,27.9,53.1,N/A
DEV019,temperature,愛知,2026-04-27 01:25:00,27.5,60.5,normal
DEV020,humidity,大阪,2026-04-27 01:25:00,27.4,35.0,normal
DEV021,humidity,東京,2026-04-27 01:25:00,18.0,38.1,normal
DEV022,temperature,大阪,2026-04-27 01:25:00,21.6,65.1,normal
DEV023,temperature,東京,2026-04-27 01:25:00,21.0,66.2,normal
DEV024,humidity,東京,2026-04-27 01:25:00,25.5,60.2,normal
DEV025,humidity,大阪,2026-04-27 01:25:00,26.4,N/A,warning
DEV026,vibration,大阪,2026-04-27 01:25:00,25.1,47.8,normal
DEV027,temperature,愛知,2026-04-27 01:25:00,27.8,46.9,normal
DEV028,humidity,愛知,2026-04-27 01:25:00,20.7,62.2,normal
DEV029,temperature,大阪,2026-04-27 01:25:00,28.6,60.9,normal
DEV030,temperature,愛知,2026-04-27 01:25:00,26.1,52.5,N/A
DEV001,vibration,東京,2026-04-27 01:30:00,23.3,55.1,normal
DEV002,temperature,愛知,2026-04-27 01:30:00,25.4,38.7,normal
DEV003,humidity,東京,2026-04-27 01:30:00,19.5,44.1,normal
DEV004,temperature,東京,2026-04-27 01:30:00,19.7,33.4,critical
DEV005,vibration,東京,2026-04-27 01:30:00,26.7,67.7,normal
DEV006,vibration,愛知,2026-04-27 01:30:00,25.9,50.7,critical
DEV007,vibration,東京,2026-04-27 01:30:00,22.7,61.4,normal
DEV008,vibration,大阪,2026-04-27 01:30:00,19.4,53.8,critical
DEV009,temperature,東京,2026-04-27 01:30:00,18.1,42.7,normal
DEV010,temperature,東京,2026-04-27 01:30:00,24.8,57.3,warning
DEV011,temperature,愛知,2026-04-27 01:30:00,27.2,N/A,normal
DEV012,vibration,東京,2026-04-27 01:30:00,,66.9,normal
DEV013,vibration,東京,2026-04-27 01:30:00,25.5,46.6,normal
DEV014,vibration,愛知,2026-04-27 01:30:00,24.4,41.1,normal
DEV015,vibration,愛知,2026-04-27 01:30:00,29.1,36.2,normal
DEV016,humidity,東京,2026-04-27 01:30:00,25.6,57.2,normal
DEV017,humidity,愛知,2026-04-27 01:30:00,23.2,39.5,normal
DEV018,humidity,東京,2026-04-27 01:30:00,23.2,54.4,normal
DEV019,temperature,愛知,2026-04-27 01:30:00,25.9,30.5,normal
DEV020,humidity,大阪,2026-04-27 01:30:00,20.0,50.9,normal
DEV021,humidity,東京,2026-04-27 01:30:00,19.5,40.8,normal
DEV022,temperature,大阪,2026-04-27 01:30:00,18.4,40.9,normal
DEV023,temperature,東京,2026-04-27 01:30:00,29.7,49.8,critical
DEV024,humidity,東京,2026-04-27 01:30:00,24.0,44.7,normal
DEV025,humidity,大阪,2026-04-27 01:30:00,28.7,34.6,critical
DEV026,vibration,大阪,2026-04-27 01:30:00,,30.5,normal
DEV027,temperature,愛知,2026-04-27 01:30:00,22.6,67.2,normal
DEV028,humidity,愛知,2026-04-27 01:30:00,29.0,46.8,normal
DEV029,temperature,大阪,2026-04-27 01:30:00,29.0,63.0,N/A
DEV030,temperature,愛知,2026-04-27 01:30:00,24.0,37.2,critical
DEV001,vibration,東京,2026-04-27 01:35:00,29.4,48.6,normal
DEV002,temperature,愛知,2026-04-27 01:35:00,21.7,48.3,normal
DEV003,humidity,東京,2026-04-27 01:35:00,24.8,54.9,warning
DEV004,temperature,東京,2026-04-27 01:35:00,29.7,61.0,critical
DEV005,vibration,東京,2026-04-27 01:35:00,20.9,N/A,normal
DEV006,vibration,愛知,2026-04-27 01:35:00,,55.4,normal
DEV007,vibration,東京,2026-04-27 01:35:00,18.0,64.0,normal
DEV008,vibration,大阪,2026-04-27 01:35:00,24.4,49.7,normal
DEV009,temperature,東京,2026-04-27 01:35:00,19.7,31.8,normal
DEV010,temperature,東京,2026-04-27 01:35:00,24.2,44.9,normal
DEV011,temperature,愛知,2026-04-27 01:35:00,24.1,45.8,N/A
DEV012,vibration,東京,2026-04-27 01:35:00,23.2,39.5,normal
DEV013,vibration,東京,2026-04-27 01:35:00,29.1,63.3,normal
DEV014,vibration,愛知,2026-04-27 01:35:00,21.3,38.1,N/A
DEV015,vibration,愛知,2026-04-27 01:35:00,19.3,42.6,normal
DEV016,humidity,東京,2026-04-27 01:35:00,29.6,42.3,normal
DEV017,humidity,愛知,2026-04-27 01:35:00,19.1,42.2,N/A
DEV018,humidity,東京,2026-04-27 01:35:00,999,43.1,normal
DEV019,temperature,愛知,2026-04-27 01:35:00,29.6,32.0,normal
DEV020,humidity,大阪,2026-04-27 01:35:00,29.9,,normal
DEV021,humidity,東京,2026-04-27 01:35:00,24.7,33.8,normal
DEV022,temperature,大阪,2026-04-27 01:35:00,19.7,N/A,normal
DEV023,temperature,東京,2026-04-27 01:35:00,27.9,55.2,normal
DEV024,humidity,東京,2026-04-27 01:35:00,21.1,30.9,normal
DEV025,humidity,大阪,2026-04-27 01:35:00,25.8,33.7,normal
DEV026,vibration,大阪,2026-04-27 01:35:00,29.3,67.0,normal
DEV027,temperature,愛知,2026-04-27 01:35:00,22.7,N/A,normal
DEV028,humidity,愛知,2026-04-27 01:35:00,20.6,41.2,normal
DEV029,temperature,大阪,2026-04-27 01:35:00,999,39.8,normal
DEV030,temperature,愛知,2026-04-27 01:35:00,28.6,33.5,normal
DEV001,vibration,東京,2026-04-27 01:40:00,20.4,51.0,critical
DEV002,temperature,愛知,2026-04-27 01:40:00,29.9,44.4,critical
DEV003,humidity,東京,2026-04-27 01:40:00,22.1,42.9,normal
DEV004,temperature,東京,2026-04-27 01:40:00,21.8,65.8,normal
DEV005,vibration,東京,2026-04-27 01:40:00,29.9,60.7,normal
DEV006,vibration,愛知,2026-04-27 01:40:00,19.2,40.7,normal
DEV007,vibration,東京,2026-04-27 01:40:00,29.4,69.3,normal
DEV008,vibration,大阪,2026-04-27 01:40:00,28.1,37.0,N/A
DEV009,temperature,東京,2026-04-27 01:40:00,26.9,53.7,normal
DEV010,temperature,東京,2026-04-27 01:40:00,24.8,37.5,warning
DEV011,temperature,愛知,2026-04-27 01:40:00,20.1,,normal
DEV012,vibration,東京,2026-04-27 01:40:00,20.6,30.0,N/A
DEV013,vibration,東京,2026-04-27 01:40:00,19.6,66.8,normal
DEV014,vibration,愛知,2026-04-27 01:40:00,19.8,35.7,normal
DEV015,vibration,愛知,2026-04-27 01:40:00,28.3,44.9,normal
DEV016,humidity,東京,2026-04-27 01:40:00,22.0,69.0,normal
DEV017,humidity,愛知,2026-04-27 01:40:00,29.5,37.0,critical
DEV018,humidity,東京,2026-04-27 01:40:00,29.1,38.9,N/A
DEV019,temperature,愛知,2026-04-27 01:40:00,22.5,41.8,normal
DEV020,humidity,大阪,2026-04-27 01:40:00,29.4,45.7,N/A
DEV021,humidity,東京,2026-04-27 01:40:00,999,66.8,N/A
DEV022,temperature,大阪,2026-04-27 01:40:00,24.8,35.6,normal
DEV023,temperature,東京,2026-04-27 01:40:00,29.8,65.4,normal
DEV024,humidity,東京,2026-04-27 01:40:00,26.0,43.4,normal
DEV025,humidity,大阪,2026-04-27 01:40:00,21.0,40.3,normal
DEV026,vibration,大阪,2026-04-27 01:40:00,18.6,46.8,normal
DEV027,temperature,愛知,2026-04-27 01:40:00,23.9,51.8,normal
DEV028,humidity,愛知,2026-04-27 01:40:00,27.5,60.3,normal
DEV029,temperature,大阪,2026-04-27 01:40:00,18.9,41.8,normal
DEV030,temperature,愛知,2026-04-27 01:40:00,19.3,65.5,normal
DEV001,vibration,東京,2026-04-27 01:45:00,24.6,33.7,N/A
DEV002,temperature,愛知,2026-04-27 01:45:00,28.7,47.3,normal
DEV003,humidity,東京,2026-04-27 01:45:00,23.2,43.2,normal
DEV004,temperature,東京,2026-04-27 01:45:00,24.6,51.6,normal
DEV005,vibration,東京,2026-04-27 01:45:00,19.2,52.0,warning
DEV006,vibration,愛知,2026-04-27 01:45:00,22.3,41.8,N/A
DEV007,vibration,東京,2026-04-27 01:45:00,19.2,55.5,normal
DEV008,vibration,大阪,2026-04-27 01:45:00,19.4,48.8,normal
DEV009,temperature,東京,2026-04-27 01:45:00,24.5,65.4,normal
DEV010,temperature,東京,2026-04-27 01:45:00,18.5,40.5,normal
DEV011,temperature,愛知,2026-04-27 01:45:00,19.8,33.9,normal
DEV012,vibration,東京,2026-04-27 01:45:00,23.0,39.1,normal
DEV013,vibration,東京,2026-04-27 01:45:00,27.8,51.4,warning
DEV014,vibration,愛知,2026-04-27 01:45:00,20.8,45.8,normal
DEV015,vibration,愛知,2026-04-27 01:45:00,28.8,57.1,N/A
DEV016,humidity,東京,2026-04-27 01:45:00,29.4,68.0,normal
DEV017,humidity,愛知,2026-04-27 01:45:00,27.7,46.9,normal
DEV018,humidity,東京,2026-04-27 01:45:00,27.9,53.8,normal
DEV019,temperature,愛知,2026-04-27 01:45:00,29.0,45.5,normal
DEV020,humidity,大阪,2026-04-27 01:45:00,28.3,66.7,normal
DEV021,humidity,東京,2026-04-27 01:45:00,25.5,46.8,normal
DEV022,temperature,大阪,2026-04-27 01:45:00,24.8,68.6,normal
DEV023,temperature,東京,2026-04-27 01:45:00,24.8,41.4,critical
DEV024,humidity,東京,2026-04-27 01:45:00,28.5,56.2,N/A
DEV025,humidity,大阪,2026-04-27 01:45:00,18.4,35.8,N/A
DEV026,vibration,大阪,2026-04-27 01:45:00,22.8,65.2,normal
DEV027,temperature,愛知,2026-04-27 01:45:00,999,40.7,normal
DEV028,humidity,愛知,2026-04-27 01:45:00,,42.1,normal
DEV029,temperature,大阪,2026-04-27 01:45:00,28.3,68.9,normal
DEV030,temperature,愛知,2026-04-27 01:45:00,29.7,63.0,normal
DEV001,vibration,東京,2026-04-27 01:50:00,25.3,47.7,normal
DEV002,temperature,愛知,2026-04-27 01:50:00,27.1,62.8,critical
DEV003,humidity,東京,2026-04-27 01:50:00,18.8,46.1,critical
DEV004,temperature,東京,2026-04-27 01:50:00,18.3,63.3,normal
DEV005,vibration,東京,2026-04-27 01:50:00,23.5,58.2,normal
DEV006,vibration,愛知,2026-04-27 01:50:00,23.6,66.9,normal
DEV007,vibration,東京,2026-04-27 01:50:00,23.9,68.4,warning
DEV008,vibration,大阪,2026-04-27 01:50:00,22.2,65.8,normal
DEV009,temperature,東京,2026-04-27 01:50:00,22.6,52.9,normal
DEV010,temperature,東京,2026-04-27 01:50:00,25.8,40.8,normal
DEV011,temperature,愛知,2026-04-27 01:50:00,28.4,57.3,warning
DEV012,vibration,東京,2026-04-27 01:50:00,25.8,30.3,normal
DEV013,vibration,東京,2026-04-27 01:50:00,29.3,58.4,normal
DEV014,vibration,愛知,2026-04-27 01:50:00,22.5,40.1,warning
DEV015,vibration,愛知,2026-04-27 01:50:00,24.2,53.4,normal
DEV016,humidity,東京,2026-04-27 01:50:00,25.9,45.0,N/A
DEV017,humidity,愛知,2026-04-27 01:50:00,21.6,32.6,normal
DEV018,humidity,東京,2026-04-27 01:50:00,28.3,58.4,normal
DEV019,temperature,愛知,2026-04-27 01:50:00,24.2,32.3,N/A
DEV020,humidity,大阪,2026-04-27 01:50:00,21.8,31.0,warning
DEV021,humidity,東京,2026-04-27 01:50:00,21.1,45.5,normal
DEV022,temperature,大阪,2026-04-27 01:50:00,29.9,43.7,normal
DEV023,temperature,東京,2026-04-27 01:50:00,25.7,67.6,normal
DEV024,humidity,東京,2026-04-27 01:50:00,28.1,65.1,normal
DEV025,humidity,大阪,2026-04-27 01:50:00,23.6,59.0,critical
DEV026,vibration,大阪,2026-04-27 01:50:00,20.2,43.4,normal
DEV027,temperature,愛知,2026-04-27 01:50:00,20.7,46.8,normal
DEV028,humidity,愛知,2026-04-27 01:50:00,25.0,34.7,normal
DEV029,temperature,大阪,2026-04-27 01:50:00,25.0,32.8,normal
DEV030,temperature,愛知,2026-04-27 01:50:00,28.4,41.9,normal
DEV001,vibration,東京,2026-04-27 01:55:00,19.8,43.7,N/A
DEV002,temperature,愛知,2026-04-27 01:55:00,29.8,64.5,normal
DEV003,humidity,東京,2026-04-27 01:55:00,23.9,37.1,normal
DEV004,temperature,東京,2026-04-27 01:55:00,,60.4,normal
DEV005,vibration,東京,2026-04-27 01:55:00,19.9,61.2,normal
DEV006,vibration,愛知,2026-04-27 01:55:00,25.6,68.6,normal
DEV007,vibration,東京,2026-04-27 01:55:00,,59.2,normal
DEV008,vibration,大阪,2026-04-27 01:55:00,27.1,30.7,normal
DEV009,temperature,東京,2026-04-27 01:55:00,21.0,43.8,normal
DEV010,temperature,東京,2026-04-27 01:55:00,24.0,32.6,normal
DEV011,temperature,愛知,2026-04-27 01:55:00,21.5,53.9,normal
DEV012,vibration,東京,2026-04-27 01:55:00,26.2,69.8,warning
DEV013,vibration,東京,2026-04-27 01:55:00,20.3,66.7,normal
DEV014,vibration,愛知,2026-04-27 01:55:00,,69.4,normal
DEV015,vibration,愛知,2026-04-27 01:55:00,25.1,44.7,normal
DEV016,humidity,東京,2026-04-27 01:55:00,25.7,54.9,N/A
DEV017,humidity,愛知,2026-04-27 01:55:00,25.9,30.8,normal
DEV018,humidity,東京,2026-04-27 01:55:00,22.6,49.0,normal
DEV019,temperature,愛知,2026-04-27 01:55:00,26.2,N/A,normal
DEV020,humidity,大阪,2026-04-27 01:55:00,25.9,54.2,normal
DEV021,humidity,東京,2026-04-27 01:55:00,28.8,54.7,normal
DEV022,temperature,大阪,2026-04-27 01:55:00,19.3,38.0,normal
DEV023,temperature,東京,2026-04-27 01:55:00,29.7,46.4,normal
DEV024,humidity,東京,2026-04-27 01:55:00,999,38.3,warning
DEV025,humidity,大阪,2026-04-27 01:55:00,18.0,66.3,N/A
DEV026,vibration,大阪,2026-04-27 01:55:00,19.8,50.5,normal
DEV027,temperature,愛知,2026-04-27 01:55:00,25.7,69.1,normal
DEV028,humidity,愛知,2026-04-27 01:55:00,19.2,31.6,normal
DEV029,temperature,大阪,2026-04-27 01:55:00,26.1,34.6,normal
DEV030,temperature,愛知,2026-04-27 01:55:00,,55.9,normal
DEV001,vibration,東京,2026-04-27 02:00:00,23.3,65.1,normal
DEV002,temperature,愛知,2026-04-27 02:00:00,22.1,46.0,warning
DEV003,humidity,東京,2026-04-27 02:00:00,22.6,62.0,normal
DEV004,temperature,東京,2026-04-27 02:00:00,26.4,67.7,normal
DEV005,vibration,東京,2026-04-27 02:00:00,28.9,52.8,warning
DEV006,vibration,愛知,2026-04-27 02:00:00,22.6,31.2,normal
DEV007,vibration,東京,2026-04-27 02:00:00,23.9,47.6,normal
DEV008,vibration,大阪,2026-04-27 02:00:00,21.8,57.1,N/A
DEV009,temperature,東京,2026-04-27 02:00:00,20.7,64.9,critical
DEV010,temperature,東京,2026-04-27 02:00:00,26.4,56.5,normal
DEV011,temperature,愛知,2026-04-27 02:00:00,26.0,35.9,critical
DEV012,vibration,東京,2026-04-27 02:00:00,25.4,N/A,normal
DEV013,vibration,東京,2026-04-27 02:00:00,23.6,36.6,warning
DEV014,vibration,愛知,2026-04-27 02:00:00,22.0,50.3,critical
